GENDER_ENC,PARTNER_ENC,DEPENDENTS_ENC,PHONESERVICE_ENC,PAPERLESS_ENC,ML_NO,ML_YES,IS_DSL,IS_FIBER,OS_NO,OS_YES,OB_NO,OB_YES,DP_NO,DP_YES,TS_NO,TS_YES,STV_NO,STV_YES,SM_NO,SM_YES,CONTRACT_ONE_YEAR,CONTRACT_TWO_YEAR,PM_MAILED,PM_BANK_TRANSFER,PM_CREDIT_CARD,BUCKET_0_12,BUCKET_13_24,BUCKET_25_48,BUCKET_49_60,AVG_MONTHLY_CHARGE,CLV_ESTIMATE,HIGH_MONTHLY_CHARGE,HAS_LONG_TENURE,TENURE_ZSCORE,MONTHLYCHARGES_ZSCORE,TOTALCHARGES_ZSCORE,CHURN_ENC
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,102.8,502.5,1,0,-1.11716072,1.186659004,-0.7805376716,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.166666667,62.1,0,0,-1.198642848,-1.465739762,-0.9819254285,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,25.419827586,1467.4,0,0,1.04211568,-1.312844595,-0.3568734167,0
1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,40.009090909,881.1,0,0,-0.4245626294,-0.8225829181,-0.61898631,1
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,99.098484848,3319.8,1,0,0.02358907614,1.189982812,0.4353988125,0
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,69.95,69.95,0,0,-1.280124976,0.1712356671,-0.9764330351,1
1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,72.576851852,3996,0,0,0.8791514231,0.3058498902,0.7216650019,0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,101.190277778,7156.8,1,1,1.612490578,1.150097116,2.20683905,0
1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,93.3,93.3,1,0,-1.280124976,0.9473448298,-0.9661320403,1
1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,56.35,147.45,0,0,-1.198642848,-0.5201163922,-0.9327144662,1
0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,106.365277778,7736.4,1,1,1.612490578,1.417663659,2.371213811,0
0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,82.768055556,6019.2,1,1,1.612490578,0.624935456,1.621689607,0
1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,98.068518519,5348.7,1,0,0.8791514231,1.138463789,1.328938423,0
0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,79.545762712,4725.9,1,0,1.082856744,0.5086021768,1.063141876,0
1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,65.053703704,3526.2,0,0,0.8791514231,0.01667859617,0.5424453387,0
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,87.186666667,5373,1,0,1.123597808,0.8227020307,1.300483855,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,60.0575,3648,0,0,1.123597808,-0.1328927628,0.582392023,0
1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,72.483333333,223.5,0,0,-1.198642848,0.3224689301,-0.9113625113,0
0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,99.642753623,6841.35,1,1,1.490267385,1.141787596,2.025810647,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.25,19.25,0,0,-1.280124976,-1.513934977,-0.9987996491,0
1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,40.427,1972.5,0,0,0.7161871665,-0.842525766,-0.1155610333,0
0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,45.802678571,2511.6,0,0,0.9606335514,-0.6630401352,0.1242514194,0
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,93.529166667,5832,1,0,1.123597808,1.076973341,1.468365807,0
1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,110.291304348,7627.95,1,1,1.490267385,1.520701706,2.349950087,0
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,35.05,35.05,0,0,-1.280124976,-0.988773317,-0.9918293828,1
0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,73,73,0,0,-1.280124976,0.2726118104,-0.975087509,1
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.25,59.7,0,0,-1.198642848,-1.492330226,-0.9871090126,0
1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,75.7325,4617,0,0,1.123597808,0.4039022255,0.9972993294,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,34.646153846,460.2,0,0,-0.7912322067,-0.977139989,-0.8085951992,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20.925,1267.9,0,1,1.205079936,-1.474049282,-0.4349580454,0
0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,98.727777778,4353.75,1,0,0.5124818458,1.062016205,0.9526543327,0
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,56.926,1355,0,0,-0.302339437,-0.3522640893,-0.3794606087,0
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,99.507954545,4404.4,1,0,0.4717407817,1.173363772,0.9242438803,0
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,37.1,90.5,0,0,-1.239383912,-0.6497449033,-0.9745581217,0
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,82.312121212,2767.05,1,0,0.02358907614,0.633244976,0.1910203942,1
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,70.1,70.1,0,0,-1.280124976,0.1762213791,-0.9763668617,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20.484090909,458.7,0,0,-0.4245626294,-1.46075405,-0.8084849101,0
0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,33.595714286,1170.75,0,0,0.1050712044,-1.041954245,-0.4885585108,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19.268965517,585.8,0,0,-0.1393751804,-1.482358802,-0.7607738786,0
1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,82.225925926,2319.3,1,0,-0.2208573087,0.7013830395,-0.02788125962,0
1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,60.797222222,3294,0,0,0.8791514231,-0.1262451469,0.4410456105,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,71.175,141.3,0,0,-1.239383912,0.194502323,-0.9444933339,1
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,86.653508772,4953.3,1,0,1.001374616,0.7346211193,1.171688333,0
1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,68.346774194,4302.8,0,1,1.205079936,0.1529547232,0.8621070444,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,22.396666667,305.25,0,0,-0.7097500784,-1.47737309,-0.8590855141,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.6,40.7,0,0,-1.239383912,-1.47737309,-0.9926455216,1
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,102.692857143,7301,1,1,1.531008449,1.312963707,2.163958678,0
0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,44.107142857,943.95,0,0,-0.4653036935,-0.6597163272,-0.5986710718,0
0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,48.667391304,1137.35,0,0,-0.3838215653,-0.5101449682,-0.5134838301,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,19.433333333,123.6,0,0,-1.076419656,-1.46906357,-0.9558531034,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,17.2,78.2,0,0,-1.157901784,-1.503963553,-0.9769403646,0
0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,95.8,297,1,0,-1.198642848,1.136801885,-0.8805036425,1
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,101.806521739,2150.5,1,0,-0.3838215653,0.9539924458,0.025697148,0
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,52.417307692,1418.3,0,0,-0.2615983728,-0.3406307614,-0.4060623212,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.45,160.4,0,0,-0.9949375274,-1.487344514,-0.9351187669,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,86.7,2182.7,1,0,-0.2615983728,0.6365687839,-0.01283783682,1
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,72.575,158.9,0,0,-1.239383912,0.486997425,-0.9432580969,0
1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,115.705970149,7785.4,1,1,1.408785257,1.708496857,2.412682484,1
0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,92.751408451,6652.7,1,1,1.571749513,0.9606400617,1.89787538,1
0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,81.120338983,4711.15,0,0,1.082856744,0.5002926569,1.104125278,0
1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,98.347435897,3900,1,0,0.268035461,1.170039964,0.6847843524,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,18.904761905,411.6,0,0,-0.4653036935,-1.502301649,-0.8321529346,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.7,19.7,0,0,-1.280124976,-1.498977841,-0.9986011289,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,21.401041667,969.6,0,0,0.6347050382,-1.482358802,-0.5541143063,0
0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,50.970967742,1562.4,0,0,-0.05789305214,-0.4785687924,-0.3102211598,0
0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,112.85546875,7254.4,1,1,1.286562064,1.613768329,2.179068274,0
1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,81.95,3680,0,0,0.55322291,0.5052783688,0.6557342236,0
0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,81.422115385,4209.4,1,0,0.7976692948,0.5368545446,0.8605409403,0
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25.078358209,1668.3,0,1,1.408785257,-1.326139827,-0.266039377,0
0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,55.604477612,3678.3,0,1,1.408785257,-0.3289974335,0.6362351243,0
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,82.73,377.75,0,0,-1.11716072,0.3573689138,-0.8248076856,1
0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,108.55915493,7756.75,1,1,1.571749513,1.477492202,2.393006922,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,79.35,698.85,0,0,-0.9541964632,0.4271688814,-0.6922402794,1
0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,96.046153846,2470,1,0,-0.2615983728,1.003849565,0.09436309403,1
1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,117.035915493,8257.3,1,1,1.571749513,1.711820665,2.658516717,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.7984375,636.8,0,0,-0.017151988,-1.492330226,-0.7419144556,0
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,69.625,140.7,0,0,-1.239383912,0.184530899,-0.9458609178,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26.595070423,1817.6,0,1,1.571749513,-1.302873171,-0.1742789094,0
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,46.231666667,2667,0,0,1.123597808,-0.6763353671,0.2164309852,0
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,98.359090909,5508.25,1,0,0.9198924872,1.175025676,1.379252276,0
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,104.507407407,5691.6,1,0,0.8791514231,1.349525595,1.482328397,1
1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,98.85,191.7,1,0,-1.239383912,1.032101933,-0.9200753441,1
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,66.883333333,443.1,0,0,-1.076419656,0.3008641782,-0.8302559634,0
0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,67.466666667,3364.8,0,0,0.6347050382,0.1762213791,0.4213479909,0
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24.969047619,1590.75,0,1,1.245821,-1.314506499,-0.3133313102,0
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,79.15,79.15,0,0,-1.280124976,0.477026001,-0.9723743991,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.65,252.6,0,0,-0.8319732708,-1.454106434,-0.9032672969,0
1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,25.273148148,1347.3,0,0,0.8791514231,-1.324477923,-0.4052241246,0
0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,66.171666667,1935,0,0,-0.09863411628,-0.009911867646,-0.1315308839,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21.861666667,589.5,0,0,-0.09863411628,-1.500639745,-0.7179596797,1
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,75.7875,316,0,0,-1.157901784,0.4720402891,-0.873555434,1
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,108.38,4238,1,0,0.3087765251,1.367806539,0.9052079948,0
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,71.944444444,682.65,0,0,-0.9541964632,0.3673403378,-0.721643333,0
0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,92.614705882,1561.45,1,0,-0.6282679501,0.8991496141,-0.3127136917,1
0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,44.333870968,2703.2,0,1,1.205079936,-0.7045877349,0.2053138517,0
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,88.701785714,2555,1,0,-0.1801162446,0.8792067663,0.08838542895,0
0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,90.96,6282.5,1,1,1.531008449,0.8293496466,1.801637178,0
0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,106.613043478,4802.4,1,0,0.55322291,1.316287515,1.156225812,0
0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,88.910869565,2073.45,1,0,-0.3838215653,0.8426448785,-0.1051497495,0
1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,38.187234043,1894.1,0,0,0.5939639741,-0.8142733981,-0.2155049464,0
1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,105.4875,7157,1,1,1.449526321,1.344539883,2.157186932,0
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,107.356666667,6360,1,0,1.123597808,1.369468443,1.83437096,1
0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,105.060447761,6968,1,1,1.408785257,1.302992283,2.0980279,0
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,65.814285714,975.1,0,0,-0.7504911425,0.1612642432,-0.6008106789,0
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,70.497368421,4235.1,0,0,1.001374616,0.3158213141,0.7654276864,0
0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,99.065454545,5549.5,1,0,0.9198924872,1.199954236,1.39639119,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.25,20.25,0,0,-1.280124976,-1.480696898,-0.998358493,0
1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,49.9,49.9,0,0,-1.280124976,-0.4951878323,-0.9852782148,1
1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,90.67173913,2228.7,1,0,-0.3838215653,1.067001917,-0.08728292768,0
0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,104.526923077,1304.55,1,0,-0.7912322067,1.181673292,-0.4078269456,1
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,109.258510638,4892.7,1,0,0.5939639741,1.306316091,1.258110812,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,19.213157895,763.8,0,0,0.2272943968,-1.48568261,-0.6852038397,0
0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,75.522368421,2848.1,0,0,0.2272943968,0.337426066,0.2587599125,1
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,59.125,113.1,0,0,-1.239383912,-0.2741546018,-0.9551251958,0
1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,49.25,49.25,0,0,-1.280124976,-0.5167925842,-0.9855649663,1
1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,73.906666667,1029,0,0,-0.7097500784,0.1263642594,-0.5182262581,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,69.832692308,1795.3,0,0,-0.2615983728,0.1413213953,-0.2063068418,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.868571429,689.5,0,0,0.1050712044,-1.498977841,-0.6850714929,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25.15,60.15,0,0,-1.198642848,-1.487344514,-0.9740066766,0
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,101.421,5185,1,0,0.7161871665,1.293020859,1.229832707,1
1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,95.585714286,3964.8,1,0,0.3902586534,0.9839067176,0.7637733511,0
1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,56.885,549.5,0,0,-0.9134553991,-0.3273355295,-0.7563402598,0
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,96.07704918,5715.7,1,1,1.164338872,0.9606400617,1.578191616,0
0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,107.049264706,7497,1,1,1.449526321,1.510730282,2.204037709,0
1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,106.495,989,1,0,-0.9134553991,1.133478077,-0.5374827216,0
1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,88.763076923,5833.75,1,1,1.327303129,0.8293496466,1.538002296,1
0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,81.761805556,5792.4,1,1,1.612490578,0.5202355047,1.589727848,0
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,77.062727273,4367,0,0,0.9198924872,0.485335521,0.8625261427,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.3,20.3,0,0,-1.280124976,-1.479034994,-0.9983364352,1
0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,59.757142857,439.6,0,0,-1.035678592,-0.06641660326,-0.8227563098,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,68.025,149.8,0,0,-1.239383912,0.335764162,-0.9472726173,0
0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,78.688888889,673.65,0,0,-0.9541964632,0.334102258,-0.6948651581,0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,29.205555556,697.95,0,0,-0.2208573087,-1.294563651,-0.659418266,0
1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,100.121428571,713.65,1,0,-1.035678592,1.23485422,-0.6981076554,1
0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,68.41875,4371.2,0,1,1.286562064,0.1163928355,0.9244424005,0
1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,49.182857143,3388,0,1,1.531008449,-0.545044952,0.5115202965,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,90.85,188,1,0,-1.239383912,0.9706114857,-0.9271338416,1
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,107.040298507,7038.35,1,1,1.408785257,1.337892267,2.156547255,0
0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,89.263333333,4018.5,1,0,0.5124818458,0.8143925107,0.7647659523,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,23.041666667,603.6,0,0,-0.3430805011,-1.317830307,-0.7633325839,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,24.2125,78,0,0,-1.157901784,-1.505625457,-0.9645659362,0
